,score
2142,1.0
2143,1.0
2144,1.0
2145,1.0
2146,1.0
2147,1.0
2148,1.0
2149,1.0
2150,1.0
2151,1.0
2152,1.0
2153,1.0
2154,1.0
2155,1.0
2156,1.0
2157,1.0
2158,1.0
2159,1.0
2160,1.0
2161,1.0
2162,1.0
2163,1.0
2164,1.0
2165,1.0
2166,1.0
2167,1.0
2168,1.0
2169,1.0
2170,1.0
2171,1.0
2172,1.0
2173,1.0
2174,1.0
2175,1.0
2176,1.0
2177,1.0
2178,1.0
2179,1.0
2180,1.0
2181,1.0
2182,1.0
2183,1.0
2184,1.0
2185,1.0
2186,1.0
2187,1.0
2188,1.0
2189,1.0
2190,1.0
2191,1.0
2192,1.0
2193,1.0
2194,1.0
2195,1.0
2196,1.0
2197,1.0
2198,1.0
2199,1.0
2200,1.0
2201,1.0
2202,1.0
2203,1.0
2204,1.0
2205,1.0
2206,1.0
2207,1.0
2208,1.0
2209,1.0
2210,1.0
2211,1.0
2212,1.0
2213,1.0
2214,1.0
2215,1.0
2216,1.0
2217,1.0
2218,1.0
2219,1.0
2220,1.0
2221,1.0
2222,1.0
2223,1.0
2224,1.0
2225,1.0
2226,1.0
2227,1.0
2228,1.0
2229,1.0
2230,1.0
2231,1.0
2232,1.0
2233,1.0
2234,1.0
2235,1.0
2236,1.0
2237,1.0
2238,1.0
2239,1.0
2240,1.0
2241,1.0
2242,1.0
2243,1.0
2244,1.0
2245,1.0
2246,1.0
2247,1.0
2248,1.0
2249,1.0
2250,1.0
2251,1.0
2252,1.0
2253,1.0
2254,1.0
2255,1.0
2256,1.0
2257,1.0
2258,1.0
2259,1.0
2260,1.0
2261,1.0
2262,1.0
2263,1.0
2264,1.0
2265,1.0
2266,1.0
2267,1.0
2268,1.0
2269,1.0
2270,1.0
2271,1.0
2272,1.0
2273,1.0
2274,1.0
2275,1.0
2276,1.0
2277,1.0
2278,1.0
2279,1.0
2280,1.0
2281,1.0
2282,1.0
2283,1.0
2284,1.0
2285,1.0
2286,1.0
2287,1.0
2288,1.0
2289,1.0
2290,1.0
2291,1.0
2292,1.0
2293,1.0
2294,1.0
2295,1.0
2296,1.0
2297,1.0
2298,1.0
2299,1.0
2300,1.0
2301,1.0
2302,1.0
2303,1.0
2304,1.0
2305,1.0
2306,1.0
2307,1.0
2308,1.0
2309,1.0
2310,1.0
2311,1.0
2312,1.0
2313,1.0
2314,1.0
2315,1.0
2316,1.0
2317,1.0
2318,1.0
2319,1.0
2320,1.0
2321,1.0
2322,1.0
2323,1.0
2324,1.0
2325,1.0
2326,1.0
2327,1.0
2328,1.0
2329,1.0
2330,1.0
2331,1.0
2332,1.0
2333,1.0
2334,1.0
2335,1.0
2336,1.0
2337,1.0
2338,1.0
2339,1.0
2340,1.0
2341,1.0
2342,1.0
2343,1.0
2344,1.0
2345,1.0
2346,1.0
2347,1.0
2348,1.0
2349,1.0
2350,1.0
2351,1.0
2352,1.0
2353,1.0
2354,1.0
2355,1.0
2356,1.0
2357,1.0
2358,1.0
2359,1.0
2360,1.0
2361,1.0
2362,1.0
2363,1.0
2364,1.0
2365,1.0
2366,1.0
2367,1.0
2368,1.0
2369,1.0
2370,1.0
2371,1.0
2372,1.0
2373,1.0
2374,1.0
2375,1.0
2376,1.0
2377,1.0
2378,1.0
2379,1.0
2380,1.0
2381,1.0
2382,1.0
2383,1.0
2384,1.0
2385,1.0
2386,1.0
2387,1.0
2388,1.0
2389,1.0
2390,1.0
2391,1.0
2392,1.0
2393,1.0
2394,1.0
2395,1.0
2396,1.0
2397,1.0
2398,1.0
2399,1.0
2400,1.0
2401,1.0
2402,1.0
2403,1.0
2404,1.0
2405,1.0
2406,1.0
2407,1.0
2408,1.0
2409,1.0
2410,1.0
2411,1.0
2412,1.0
2413,1.0
2414,1.0
2415,1.0
2416,1.0
2417,1.0
2418,1.0
2419,1.0
2420,1.0
2421,1.0
2422,1.0
2423,1.0
2424,1.0
2425,1.0
2426,0.61
2427,0.61
2428,0.61
2429,0.61
2430,0.61
2431,0.61
2432,0.61
2433,0.61
2434,0.61
2435,0.61
2436,0.61
2437,0.61
2438,0.61
2439,0.61
2440,0.61
2441,0.61
2442,0.6
2443,0.6
2444,0.6
2445,0.61
2446,0.61
2447,0.61
2448,0.62
2449,0.62
2450,0.62
2451,0.62
2452,0.62
2453,0.62
2454,0.62
2455,0.62
2456,0.62
2457,0.6
2458,0.62
2459,0.62
2460,0.62
2461,0.62
2462,0.61
2463,0.61
2464,0.61
2465,0.61
2466,0.61
2467,0.61
2468,0.62
2469,0.6
2470,0.6
2471,0.6
2472,0.59
2473,0.59
2474,1.0
2475,0.59
2476,0.59
2477,0.59
2478,0.59
2479,0.59
2480,0.59
2481,0.59
2482,0.59
2483,0.59
2484,0.59
2485,0.59
2486,0.59
2487,0.59
2488,0.59
2489,0.59
2490,0.59
2491,0.59
2492,0.59
2493,0.59
2494,0.62
2495,0.59
2496,0.6
2497,0.6
2498,0.6
2499,0.6
2500,0.6
2501,0.6
2502,0.6
2503,0.6
2504,0.6
2505,0.59
2506,0.6
2507,0.6
2508,0.6
2509,0.6
2510,0.6
2511,0.6
2512,0.59
2513,0.59
2514,0.59
2515,0.59
2516,0.59
2517,0.62
2518,0.62
2519,0.62
2520,0.64
2521,0.64
2522,0.64
2523,0.64
2524,0.63
2525,0.63
2526,0.63
2527,0.63
2528,0.63
2529,0.64
2530,0.63
2531,0.63
2532,0.63
2533,0.63
2534,0.63
2535,0.63
2536,0.63
2537,0.63
2538,0.63
2539,0.63
2540,0.63
2541,0.63
2542,0.64
2543,0.64
2544,0.65
2545,0.65
2546,0.65
2547,0.65
2548,0.65
2549,0.64
2550,0.64
2551,0.64
2552,0.64
2553,0.64
2554,0.64
2555,0.64
2556,0.64
2557,0.64
2558,0.64
2559,0.64
2560,0.64
2561,0.64
2562,0.64
2563,0.64
2564,0.64
2565,0.59
2566,0.63
2567,0.62
2568,0.62
2569,0.62
2570,0.62
2571,0.62
2572,0.62
2573,0.62
2574,0.62
2575,0.62
2576,0.62
2577,0.62
2578,0.62
2579,0.62
2580,0.62
2581,0.62
2582,0.62
2583,0.62
2584,0.62
2585,0.62
2586,0.62
2587,0.63
2588,0.62
2589,0.62
2590,0.63
2591,0.63
2592,0.63
2593,0.63
2594,0.63
2595,0.63
2596,0.63
2597,0.62
2598,0.62
2599,0.62
2600,0.62
2601,0.62
2602,0.62
2603,0.62
2604,0.62
2605,0.62
2606,0.62
2607,0.62
2608,0.62
2609,0.62
2610,0.62
2611,0.59
2612,0.59
2613,0.56
2614,0.56
2615,0.56
2616,0.56
2617,0.56
2618,0.56
2619,0.56
2620,0.56
2621,0.56
2622,0.56
2623,0.56
2624,0.56
2625,0.56
2626,0.56
2627,0.56
2628,0.56
2629,0.56
2630,0.56
2631,0.56
2632,0.56
2633,0.56
2634,0.56
2635,0.56
2636,1.0
2637,1.0
2638,0.57
2639,0.57
2640,0.57
2641,0.56
2642,0.56
2643,0.56
2644,0.56
2645,0.56
2646,0.56
2647,0.56
2648,0.56
2649,0.56
2650,0.56
2651,0.56
2652,0.56
2653,0.56
2654,1.0
2655,0.56
2656,0.56
2657,0.56
2658,0.56
2659,0.56
2660,0.57
2661,0.56
2662,0.56
2663,0.56
2664,0.55
2665,0.55
2666,0.55
2667,0.55
2668,0.55
2669,0.55
2670,0.55
2671,0.55
2672,0.56
2673,0.55
2674,0.55
2675,0.55
2676,0.55
2677,0.55
2678,0.55
2679,0.55
2680,0.55
2681,0.55
2682,0.55
2683,0.55
2684,0.56
2685,0.56
2686,0.56
2687,0.56
2688,0.56
2689,0.56
2690,0.56
2691,0.56
2692,0.56
2693,0.56
2694,0.56
2695,0.56
2696,0.56
2697,0.56
2698,0.56
2699,0.56
2700,1.0
2701,0.56
2702,0.56
2703,0.56
2704,0.56
2705,0.56
2706,0.56
2707,0.56
2708,0.57
2709,0.57
2710,0.59
2711,0.59
2712,0.59
2713,0.59
2714,0.59
2715,0.59
2716,0.59
2717,0.59
2718,0.59
2719,0.59
2720,0.59
2721,0.59
2722,0.59
2723,0.59
2724,0.59
2725,0.59
2726,1.0
2727,0.59
2728,0.58
2729,0.58
2730,0.58
2731,0.58
2732,0.59
2733,0.59
2734,0.59
2735,0.59
2736,0.59
2737,0.59
2738,0.59
2739,0.59
2740,0.59
2741,0.59
2742,0.59
2743,0.59
2744,0.59
2745,0.59
2746,0.59
2747,0.59
2748,0.59
2749,0.59
2750,0.59
2751,0.59
2752,0.59
2753,0.59
2754,0.59
2755,0.57
2756,0.58
2757,0.58
2758,0.57
2759,0.57
2760,0.57
2761,0.57
2762,0.57
2763,0.57
2764,0.57
2765,0.57
2766,0.57
2767,0.57
2768,0.57
2769,0.57
2770,0.57
2771,0.57
2772,0.57
2773,0.57
2774,0.57
2775,0.57
2776,0.57
2777,0.57
2778,0.57
2779,0.58
2780,0.57
2781,0.58
2782,0.58
2783,0.58
2784,0.58
2785,0.58
2786,0.58
2787,0.58
2788,0.58
2789,0.58
2790,0.57
2791,0.58
2792,0.58
2793,0.58
2794,0.58
2795,0.58
2796,0.58
2797,0.58
2798,0.58
2799,0.57
2800,0.57
2801,0.58
2802,0.65
2803,0.65
2804,1.0
2805,0.91
2806,0.88
2807,0.87
2808,0.84
2809,0.84
2810,0.84
2811,0.84
2812,0.84
2813,0.84
2814,0.82
2815,0.81
2816,0.81
2817,0.81
2818,0.81
2819,0.81
2820,1.0
2821,0.81
2822,1.0
2823,1.0
2824,1.0
2825,0.81
2826,0.8
2827,0.76
2828,0.76
2829,0.76
2830,0.75
2831,0.75
2832,0.75
2833,0.75
2834,0.75
2835,0.75
2836,0.75
2837,0.75
2838,0.75
2839,0.75
2840,0.75
2841,0.74
2842,0.74
2843,0.74
2844,0.74
2845,0.74
2846,0.75
2847,0.76
2848,0.76
2849,0.8
2850,0.79
2851,0.79
2852,0.79
2853,0.79
2854,0.78
2855,0.78
2856,0.78
2857,0.78
2858,0.76
2859,0.77
2860,0.77
2861,0.77
2862,0.77
2863,0.77
2864,0.77
2865,0.77
2866,0.77
2867,0.76
2868,0.76
2869,0.77
2870,1.0
2871,1.0
2872,1.0
2873,1.0
2874,1.0
2875,1.0
2876,1.0
2877,1.0
2878,1.0
2879,0.74
2880,1.0
2881,1.0
2882,0.73
2883,0.73
2884,0.73
2885,0.67
2886,0.67
2887,0.67
2888,0.67
2889,0.67
2890,0.67
2891,0.67
2892,0.67
2893,0.67
2894,0.67
2895,0.66
2896,0.66
2897,0.66
2898,0.66
2899,0.66
2900,0.66
2901,0.66
2902,0.66
2903,0.66
2904,0.66
2905,0.66
2906,0.67
2907,0.67
2908,0.68
2909,0.68
2910,0.68
2911,0.68
2912,0.68
2913,0.68
2914,0.68
2915,0.68
2916,0.68
2917,0.67
2918,0.68
2919,0.68
2920,0.68
2921,0.68
2922,0.68
2923,0.68
2924,0.68
2925,0.67
2926,0.67
2927,0.67
2928,0.68
2929,0.68
2930,0.66
2931,0.66
2932,0.66
2933,0.66
2934,0.66
2935,0.66
2936,0.65
2937,0.65
2938,0.65
2939,0.65
2940,0.65
2941,0.66
2942,0.65
2943,0.65
2944,0.65
2945,0.65
2946,0.65
2947,0.65
2948,0.65
2949,0.65
2950,0.65
2951,0.65
2952,0.65
2953,0.66
2954,0.66
2955,0.66
2956,0.66
2957,0.66
2958,0.66
2959,0.66
2960,0.66
2961,0.66
2962,0.66
2963,0.66
2964,0.66
2965,0.66
2966,0.66
2967,0.66
2968,0.66
2969,0.66
2970,0.66
2971,0.66
2972,0.66
2973,0.66
2974,0.66
2975,0.66
2976,0.65
2977,0.68
2978,0.68
2979,0.72
2980,0.71
2981,0.71
2982,0.71
2983,0.71
2984,0.71
2985,0.71
2986,0.71
2987,0.71
2988,0.72
2989,0.71
2990,0.71
2991,0.7
2992,0.7
2993,0.7
2994,0.7
2995,0.7
2996,0.7
2997,0.7
2998,0.7
2999,0.71
3000,0.7
3001,0.72
3002,0.72
3003,0.73
3004,0.73
3005,0.73
3006,0.73
3007,0.73
3008,0.73
3009,1.0
3010,0.73
3011,0.73
3012,0.73
3013,0.73
3014,0.73
3015,0.73
3016,0.73
3017,0.73
3018,0.73
3019,0.73
3020,0.72
3021,0.72
3022,0.72
3023,0.73
3024,0.7
3025,0.69
3026,0.69
3027,0.69
3028,0.69
3029,0.69
3030,0.69
3031,0.69
3032,0.69
3033,0.69
3034,0.69
3035,0.69
3036,0.69
3037,0.69
3038,0.69
3039,0.69
3040,0.68
3041,0.68
3042,0.68
3043,0.68
3044,0.68
3045,0.69
3046,0.7
3047,0.69
3048,0.69
3049,0.7
3050,0.7
3051,0.7
3052,0.7
3053,0.7
3054,0.7
3055,0.7
3056,0.69
3057,0.69
3058,0.69
3059,0.69
3060,0.69
3061,0.69
3062,0.69
3063,0.69
3064,0.69
3065,0.69
3066,0.69
3067,0.69
3068,0.69
3069,0.69
3070,0.55
3071,0.55
3072,0.55
3073,0.42
3074,0.42
3075,0.42
3076,0.42
3077,0.42
3078,0.42
3079,0.42
3080,0.42
3081,0.42
3082,0.42
3083,0.41
3084,0.41
3085,0.41
3086,0.41
3087,0.41
3088,0.41
3089,0.41
3090,0.41
3091,0.41
3092,0.42
3093,0.42
3094,0.42
3095,0.42
3096,0.42
3097,0.42
3098,0.42
3099,0.42
3100,0.42
3101,0.42
3102,0.42
3103,0.42
3104,0.41
3105,0.42
3106,0.42
3107,0.42
3108,0.42
3109,0.42
3110,0.42
3111,0.42
3112,0.42
3113,0.42
3114,0.42
3115,0.42
3116,0.41
3117,0.41
3118,0.41
3119,0.41
3120,0.41
3121,0.41
3122,0.41
3123,0.41
3124,1.0
3125,0.41
3126,0.41
3127,0.41
3128,0.41
3129,0.41
3130,0.41
3131,0.41
3132,0.41
3133,0.4
3134,0.4
3135,0.4
3136,0.4
3137,0.4
3138,0.4
3139,0.41
3140,0.43
3141,0.41
3142,0.41
3143,0.41
3144,0.41
3145,0.41
3146,0.41
3147,0.41
3148,0.41
3149,0.41
3150,0.41
3151,0.41
3152,0.41
3153,0.41
3154,0.41
3155,0.41
3156,0.41
3157,0.41
3158,0.41
3159,0.41
3160,0.41
3161,0.41
3162,0.41
3163,0.41
3164,0.43
3165,0.43
3166,0.43
3167,0.45
3168,0.45
3169,0.45
3170,0.45
3171,0.45
3172,0.45
3173,0.45
3174,0.45
3175,0.45
3176,0.45
3177,0.45
3178,0.44
3179,0.44
3180,0.44
3181,0.44
3182,0.44
3183,0.44
3184,0.44
3185,0.44
3186,0.44
3187,0.44
3188,0.45
3189,0.45
3190,0.45
3191,0.45
3192,0.45
3193,0.45
3194,0.45
3195,0.45
3196,0.45
3197,0.45
3198,0.45
3199,0.45
3200,0.45
3201,0.45
3202,0.45
3203,0.45
3204,0.45
3205,0.45
3206,0.45
3207,0.45
3208,0.45
3209,0.45
3210,0.45
3211,0.4
3212,0.44
3213,0.44
3214,0.43
3215,0.43
3216,0.43
3217,0.43
3218,0.43
3219,0.43
3220,0.43
3221,0.43
3222,0.43
3223,0.43
3224,0.43
3225,0.43
3226,0.43
3227,0.43
3228,0.43
3229,0.43
3230,0.43
3231,0.43
3232,0.43
3233,0.43
3234,0.43
3235,0.44
3236,0.43
3237,0.44
3238,0.44
3239,0.44
3240,0.44
3241,0.44
3242,0.44
3243,0.44
3244,0.44
3245,0.44
3246,0.43
3247,0.44
3248,0.44
3249,0.43
3250,0.43
3251,0.43
3252,0.43
3253,0.43
3254,0.43
3255,0.43
3256,0.43
3257,0.44
3258,0.4
3259,0.4
3260,0.36
3261,0.36
3262,0.35
3263,0.35
3264,0.35
3265,0.35
3266,0.35
3267,0.35
3268,0.35
3269,0.36
3270,0.35
3271,0.35
3272,0.35
3273,0.35
3274,0.35
3275,0.35
3276,0.35
3277,0.35
3278,0.34
3279,0.34
3280,0.35
3281,0.34
3282,0.36
3283,0.36
3284,0.37
3285,0.37
3286,0.37
3287,0.37
3288,0.37
3289,0.37
3290,0.36
3291,0.36
3292,0.36
3293,0.36
3294,0.36
3295,0.36
3296,0.36
3297,0.36
3298,0.36
3299,0.36
3300,0.36
3301,0.36
3302,0.36
3303,0.36
3304,0.36
3305,0.34
3306,0.33
3307,0.33
3308,0.33
3309,0.33
3310,0.33
3311,1.0
3312,0.33
3313,0.33
3314,0.33
3315,0.33
3316,0.33
3317,0.32
3318,0.32
3319,0.32
3320,0.32
3321,0.32
3322,0.32
3323,0.32
3324,0.32
3325,0.32
3326,0.33
3327,0.34
3328,0.34
3329,0.34
3330,0.34
3331,0.34
3332,0.34
3333,0.34
3334,0.34
3335,0.34
3336,0.34
3337,0.34
3338,0.34
3339,0.34
3340,0.34
3341,0.34
3342,0.34
3343,0.34
3344,0.34
3345,0.34
3346,0.34
3347,0.34
3348,0.34
3349,0.34
3350,0.34
3351,0.45
3352,0.37
3353,0.37
3354,0.39
3355,0.39
3356,0.39
3357,0.39
3358,0.39
3359,0.39
3360,0.39
3361,0.39
3362,0.39
3363,0.39
3364,0.39
3365,0.39
3366,0.39
3367,0.39
3368,1.0
3369,0.39
3370,0.39
3371,0.39
3372,0.39
3373,0.38
3374,0.39
3375,0.38
3376,0.39
3377,0.39
3378,0.4
3379,0.4
3380,0.4
3381,0.4
3382,0.4
3383,0.4
3384,0.4
3385,0.4
3386,0.4
3387,0.39
3388,0.4
3389,0.4
3390,0.4
3391,0.4
3392,0.4
3393,0.4
3394,0.4
3395,0.39
3396,0.39
3397,0.39
3398,0.4
3399,0.37
3400,0.38
3401,0.38
3402,0.38
3403,0.38
3404,0.38
3405,0.38
3406,0.38
3407,0.37
3408,0.37
3409,0.37
3410,0.37
3411,0.38
3412,0.37
3413,0.37
3414,0.37
3415,0.37
3416,0.37
3417,0.37
3418,0.37
3419,0.37
3420,0.37
3421,0.37
3422,0.37
3423,0.38
3424,0.38
3425,0.38
3426,0.38
3427,0.38
3428,0.38
3429,0.38
3430,0.38
3431,0.38
3432,0.38
3433,0.38
3434,0.38
3435,0.38
3436,0.38
3437,0.38
3438,0.38
3439,0.38
3440,0.38
3441,0.38
3442,0.38
3443,0.38
3444,0.38
3445,0.38
3446,0.45
3447,0.45
3448,0.52
3449,0.52
3450,0.52
3451,0.52
3452,0.52
3453,1.0
3454,0.52
3455,0.52
3456,0.52
3457,0.52
3458,0.52
3459,0.52
3460,0.52
3461,0.52
3462,0.52
3463,0.52
3464,0.52
3465,0.52
3466,0.52
3467,0.52
3468,0.52
3469,0.52
3470,0.52
3471,0.52
3472,0.52
3473,0.52
3474,0.52
3475,0.52
3476,0.52
3477,0.52
3478,0.52
3479,0.52
3480,0.52
3481,0.52
3482,0.52
3483,0.52
3484,0.52
3485,0.52
3486,0.52
3487,0.52
3488,0.52
3489,0.52
3490,0.52
3491,0.52
3492,0.52
3493,0.52
3494,0.52
3495,0.52
3496,0.51
3497,0.51
3498,0.51
3499,0.51
3500,0.51
3501,0.51
3502,0.51
3503,0.51
3504,0.51
3505,0.51
3506,0.5
3507,0.5
3508,0.5
3509,0.5
3510,0.5
3511,0.5
3512,0.5
3513,0.5
3514,0.5
3515,0.5
3516,0.5
3517,0.52
3518,0.51
3519,0.52
3520,0.51
3521,0.51
3522,0.51
3523,0.51
3524,0.51
3525,0.51
3526,0.51
3527,0.51
3528,0.51
3529,0.51
3530,0.51
3531,0.51
3532,0.51
3533,0.51
3534,0.51
3535,0.51
3536,0.51
3537,0.51
3538,0.51
3539,0.51
3540,0.5
3541,0.52
3542,0.54
3543,0.54
3544,0.54
3545,0.54
3546,0.54
3547,0.54
3548,0.54
3549,0.54
3550,0.54
3551,0.54
3552,0.54
3553,0.54
3554,0.54
3555,0.54
3556,0.54
3557,0.54
3558,0.54
3559,0.54
3560,0.54
3561,0.54
3562,0.54
3563,0.54
3564,0.54
3565,0.55
3566,0.55
3567,0.55
3568,0.55
3569,0.55
3570,0.55
3571,0.55
3572,0.55
3573,0.54
3574,0.54
3575,0.54
3576,0.54
3577,0.54
3578,0.54
3579,0.54
3580,0.54
3581,0.54
3582,0.54
3583,0.54
3584,0.54
3585,0.54
3586,0.52
3587,0.53
3588,0.53
3589,0.53
3590,0.53
3591,0.53
3592,0.53
3593,0.53
3594,0.53
3595,0.53
3596,0.53
3597,0.53
3598,0.53
3599,0.52
3600,0.52
3601,0.52
3602,0.52
3603,0.52
3604,0.52
3605,0.52
3606,0.52
3607,0.52
3608,0.52
3609,0.52
3610,0.53
3611,0.53
3612,0.53
3613,0.53
3614,0.53
3615,0.53
3616,0.53
3617,0.53
3618,0.53
3619,0.53
3620,0.53
3621,0.53
3622,0.53
3623,0.53
3624,0.53
3625,0.53
3626,0.53
3627,0.53
3628,0.53
3629,0.53
3630,0.53
3631,0.53
3632,0.53
3633,1.0
3634,0.5
3635,0.5
3636,0.47
3637,0.47
3638,0.47
3639,0.47
3640,1.0
3641,0.47
3642,0.47
3643,0.47
3644,0.47
3645,0.47
3646,0.47
3647,0.47
3648,0.47
3649,0.47
3650,0.47
3651,1.0
3652,0.47
3653,0.47
3654,0.47
3655,0.47
3656,0.47
3657,0.47
3658,0.47
3659,0.47
3660,0.47
3661,0.48
3662,0.48
3663,0.48
3664,0.48
3665,0.48
3666,0.48
3667,0.48
3668,0.48
3669,0.48
3670,0.47
3671,0.48
3672,0.48
3673,1.0
3674,0.48
3675,0.48
3676,0.47
3677,0.47
3678,0.47
3679,0.47
3680,0.47
3681,0.47
3682,0.48
3683,0.48
3684,0.46
3685,0.46
3686,0.46
3687,0.46
3688,0.46
3689,0.46
3690,0.45
3691,0.45
3692,0.45
3693,0.45
3694,0.45
3695,0.46
3696,0.45
3697,0.45
3698,0.45
3699,0.45
3700,0.45
3701,0.45
3702,0.45
3703,0.45
3704,0.45
3705,0.45
3706,0.45
3707,0.46
3708,0.46
3709,1.0
3710,0.46
3711,0.46
3712,0.46
3713,0.46
3714,0.46
3715,1.0
3716,0.46
3717,0.46
3718,0.46
3719,0.46
3720,0.46
3721,0.46
3722,0.46
3723,0.46
3724,0.46
3725,0.46
3726,0.46
3727,0.46
3728,0.46
3729,0.46
3730,0.46
3731,0.46
3732,0.5
3733,0.48
3734,1.0
3735,0.49
3736,0.49
3737,0.49
3738,0.49
3739,0.49
3740,0.49
3741,0.49
3742,0.49
3743,0.49
3744,0.49
3745,0.49
3746,0.49
3747,0.49
3748,0.49
3749,0.49
3750,0.49
3751,0.49
3752,0.49
3753,0.49
3754,0.49
3755,0.49
3756,0.49
3757,0.49
3758,1.0
3759,0.5
3760,0.5
3761,0.5
3762,0.5
3763,0.5
3764,0.5
3765,0.5
3766,0.5
3767,0.5
3768,0.49
3769,0.5
3770,0.5
3771,0.5
3772,0.5
3773,0.5
3774,0.5
3775,0.5
3776,0.5
3777,0.5
3778,0.49
3779,0.49
3780,0.48
3781,0.49
3782,0.49
3783,0.48
3784,0.48
3785,0.48
3786,0.48
3787,0.48
3788,0.48
3789,0.48
3790,0.48
3791,0.48
3792,0.48
3793,0.48
3794,0.48
3795,0.48
3796,0.48
3797,0.48
3798,0.48
3799,0.48
3800,0.48
3801,0.48
3802,0.48
3803,0.48
3804,0.48
3805,0.48
3806,0.49
3807,0.49
3808,0.49
3809,0.49
3810,0.49
3811,0.48
3812,0.48
3813,0.48
3814,0.48
3815,1.0
3816,0.48
3817,0.48
3818,0.48
3819,0.48
3820,0.48
3821,1.0
3822,0.48
3823,0.48
3824,0.48
3825,0.48
3826,0.48
3827,0.48
3828,0.48
3829,1.0
3830,1.0
3831,1.0
3832,1.0
3833,1.0
3834,1.0
3835,1.0
3836,1.0
3837,1.0
3838,1.0
3839,1.0
3840,1.0
3841,1.0
3842,1.0
3843,1.0
3844,1.0
3845,1.0
3846,1.0
3847,1.0
3848,1.0
3849,1.0
3850,1.0
3851,1.0
3852,1.0
3853,1.0
3854,1.0
3855,1.0
3856,1.0
3857,1.0
3858,1.0
3859,1.0
3860,1.0
3861,1.0
3862,1.0
3863,1.0
3864,1.0
3865,1.0
3866,1.0
3867,1.0
3868,1.0
3869,1.0
3870,1.0
3871,1.0
3872,1.0
3873,1.0
3874,1.0
3875,1.0
3876,1.0
3877,1.0
3878,1.0
3879,1.0
3880,1.0
3881,1.0
3882,1.0
3883,1.0
3884,1.0
3885,1.0
3886,1.0
3887,1.0
3888,1.0
3889,1.0
3890,1.0
3891,1.0
3892,1.0
3893,1.0
3894,0.32
3895,1.0
3896,1.0
3897,1.0
3898,1.0
3899,1.0
3900,1.0
3901,1.0
3902,1.0
3903,1.0
3904,1.0
3905,1.0
3906,1.0
3907,1.0
3908,1.0
3909,1.0
3910,1.0
3911,1.0
3912,1.0
3913,1.0
3914,1.0
3915,1.0
3916,1.0
3917,1.0
3918,1.0
3919,1.0
3920,1.0
3921,1.0
3922,1.0
3923,1.0
3924,1.0
3925,1.0
3926,1.0
3927,1.0
3928,1.0
3929,1.0
3930,1.0
3931,1.0
3932,1.0
3933,1.0
3934,1.0
3935,1.0
3936,1.0
3937,1.0
3938,1.0
3939,1.0
3940,1.0
3941,1.0
3942,1.0
3943,1.0
3944,1.0
3945,1.0
3946,1.0
3947,1.0
3948,1.0
3949,1.0
3950,1.0
3951,1.0
3952,1.0
3953,0.32
3954,0.32
3955,1.0
3956,1.0
3957,1.0
3958,1.0
3959,1.0
3960,1.0
3961,1.0
3962,1.0
3963,1.0
3964,1.0
3965,1.0
3966,1.0
3967,1.0
3968,1.0
3969,1.0
3970,1.0
3971,1.0
3972,1.0
3973,1.0
3974,1.0
3975,1.0
3976,1.0
3977,1.0
3978,1.0
3979,1.0
3980,1.0
3981,1.0
3982,1.0
3983,1.0
3984,1.0
3985,1.0
3986,1.0
3987,1.0
3988,1.0
3989,1.0
3990,1.0
3991,1.0
3992,1.0
3993,1.0
3994,1.0
3995,1.0
3996,1.0
3997,1.0
3998,1.0
3999,1.0
4000,1.0
4001,1.0
4002,1.0
4003,1.0
4004,1.0
4005,1.0
4006,1.0
4007,1.0
4008,1.0
4009,1.0
4010,1.0
4011,1.0
4012,1.0
4013,1.0
4014,1.0
4015,1.0
4016,1.0
4017,1.0
4018,1.0
4019,1.0
4020,1.0
4021,1.0
4022,1.0
4023,1.0
4024,1.0
4025,1.0
4026,1.0
4027,1.0
4028,1.0
4029,1.0
4030,1.0
4031,1.0
4032,1.0
4033,1.0
4034,1.0
4035,1.0
4036,1.0
4037,1.0
4038,1.0
4039,1.0
4040,1.0
4041,1.0
4042,1.0
4043,1.0
4044,1.0
4045,1.0
4046,1.0
4047,1.0
4048,1.0
4049,1.0
4050,1.0
4051,1.0
4052,1.0
4053,1.0
4054,1.0
4055,1.0
4056,1.0
4057,1.0
4058,1.0
4059,1.0
4060,1.0
4061,1.0
4062,1.0
4063,1.0
4064,1.0
4065,1.0
4066,1.0
4067,1.0
4068,1.0
4069,1.0
4070,1.0
4071,1.0
4072,1.0
4073,1.0
4074,1.0
4075,1.0
4076,1.0
4077,1.0
4078,1.0
4079,1.0
4080,1.0
4081,1.0
4082,1.0
4083,1.0
4084,1.0
4085,1.0
4086,1.0
4087,1.0
4088,1.0
4089,1.0
4090,1.0
4091,1.0
4092,1.0
4093,1.0
4094,1.0
4095,1.0
4096,1.0
4097,1.0
4098,1.0
4099,1.0
4100,1.0
4101,1.0
4102,1.0
4103,1.0
4104,1.0
4105,1.0
4106,1.0
4107,1.0
4108,1.0
4109,1.0
4110,1.0
4111,1.0
4112,1.0
4113,1.0
4114,1.0
4115,1.0
4116,1.0
4117,1.0
4118,1.0
4119,1.0
4120,1.0
4121,1.0
4122,1.0
4123,1.0
4124,1.0
4125,1.0
4126,1.0
4127,1.0
4128,1.0
4129,1.0
4130,1.0
4131,1.0
4132,1.0
4133,1.0
4134,1.0
4135,1.0
4136,1.0
4137,1.0
4138,1.0
4139,1.0
4140,1.0
