category,word,score,Compound,Subjectivity,Stanza,Flair
anger,responses,0.0436210538302285,0.0,0.0,1.0,POSITIVE
anger,dictionary,0.0436210538302285,0.0,0.0,1.0,POSITIVE
anger,figures,0.0436210538302285,0.0,0.0,1.0,POSITIVE
anger,board,0.0436210538302285,0.0,0.0,1.0,POSITIVE
anger,consistently,0.0436210538302285,0.0,0.25,1.0,POSITIVE
anger,black,0.0436210538302285,0.0,0.43333333333333335,1.0,NEGATIVE
anger,pointed,0.0436210538302285,0.0,0.0,1.0,POSITIVE
anger,cleared,0.0436210538302285,0.1027,0.0,1.0,POSITIVE
anger,stay,0.047645204129954,0.0,0.0,1.0,POSITIVE
anger,swollen,0.0436210538302285,0.0,0.0,0.0,NEGATIVE
anger,tops,0.0436210538302285,0.5106,0.0,1.0,POSITIVE
anger,licks,0.0436210538302285,0.0,0.0,1.0,POSITIVE
anger,dish,0.0436210538302285,0.0,0.0,1.0,NEGATIVE
anger,marc,0.0436210538302285,0.0,0.0,1.0,POSITIVE
anger,vote,0.0436210538302285,0.0,0.0,1.0,POSITIVE
anger,phoenix,0.0436210538302285,0.0,0.0,1.0,POSITIVE
anger,devices,0.0436210538302285,0.0,0.0,1.0,POSITIVE
anger,flash,0.0436210538302285,0.0,0.0,1.0,POSITIVE
anger,cardio,0.0436210538302285,0.0,0.0,1.0,NEGATIVE
anger,danger,0.0436210538302285,-0.5267,0.0,1.0,NEGATIVE
anger,roommates,0.0436210538302285,0.0,0.0,1.0,POSITIVE
anger,tonsils,0.0436210538302285,0.0,0.0,1.0,NEGATIVE
anger,torture,0.0436210538302285,-0.5994,0.0,0.0,NEGATIVE
anger,conditions,0.0436210538302285,0.0,0.0,1.0,NEGATIVE
anger,ot,0.0436210538302285,0.0,0.0,1.0,POSITIVE
anger,jo,0.0436210538302285,0.0,0.0,1.0,POSITIVE
anger,hats,0.0436210538302285,0.0,0.0,1.0,POSITIVE
anger,nobody,0.0446854498860152,0.0,0.0,1.0,NEGATIVE
anger,gone,0.045278055037858,0.0,0.0,1.0,POSITIVE
anger,using,0.0473593759408357,0.0,0.0,1.0,POSITIVE
anger,announcements,0.0436210538302285,0.0,0.0,1.0,NEGATIVE
anger,conversations,0.0436210538302285,0.0,0.0,1.0,POSITIVE
anger,erased,0.0436210538302285,0.0,0.0,1.0,NEGATIVE
anger,enjoys,0.0436210538302285,0.5106,0.0,2.0,POSITIVE
anger,waaaay,0.0436210538302285,0.0,0.0,1.0,POSITIVE
anger,folder,0.0436210538302285,0.0,0.0,1.0,POSITIVE
anger,timed,0.0436210538302285,0.0,0.0,1.0,POSITIVE
anger,test,0.0436210538302285,0.0,0.0,1.0,POSITIVE
anger,tmw,0.0436210538302285,0.0,0.0,1.0,POSITIVE
anger,bras,0.0436210538302285,0.0,0.0,1.0,POSITIVE
anger,penny,0.0436210538302285,0.0,0.0,1.0,POSITIVE
anger,booking,0.0436210538302285,0.0,0.0,1.0,POSITIVE
anger,relationships,0.0436210538302285,0.0,0.0,1.0,POSITIVE
anger,stoned,0.0436210538302285,0.0,0.0,0.0,NEGATIVE
anger,chair,0.0436210538302285,0.0,0.0,1.0,POSITIVE
anger,lo,0.0436210538302285,0.0,0.0,1.0,POSITIVE
anger,darren,0.0436210538302285,0.0,0.0,1.0,POSITIVE
anger,pooh,0.0436210538302285,0.0,0.0,1.0,POSITIVE
anger,unlucky,0.0436210538302285,0.0,0.0,0.0,NEGATIVE
anger,youve,0.0436210538302285,0.0,0.0,1.0,POSITIVE
anger,lego,0.0436210538302285,0.0,0.0,1.0,POSITIVE
anger,caf,0.0436210538302285,0.0,0.0,1.0,POSITIVE
anger,yous,0.0436210538302285,0.0,0.0,1.0,POSITIVE
anger,killin,0.0436210538302285,0.0,0.0,0.0,NEGATIVE
anger,shotgun,0.0436210538302285,0.0,0.0,1.0,POSITIVE
anger,colder,0.0689388618145185,0.0,0.0,1.0,NEGATIVE
anger,approve,0.0689388618145185,0.0,0.0,1.0,POSITIVE
anger,accidently,0.0689388618145185,0.0,0.0,1.0,NEGATIVE
anger,option,0.0828417669835099,0.0,0.0,1.0,POSITIVE
anger,marks,0.0832863102226599,0.0,0.0,1.0,POSITIVE
anger,instead,0.0838949529681684,0.0,0.0,1.0,NEGATIVE
anger,abs,0.0838949529681684,0.0,0.0,1.0,POSITIVE
anger,menu,0.0838949529681684,0.0,0.0,1.0,POSITIVE
anger,ring,0.083993509120616,0.0,0.0,1.0,POSITIVE
anger,add,0.0842586995620548,0.0,0.0,2.0,POSITIVE
anger,ignorance,0.0844430483504837,-0.3612,0.0,0.0,NEGATIVE
anger,everything,0.0852307750405786,0.0,0.0,1.0,POSITIVE
anger,spray,0.0828417669835099,0.0,0.0,1.0,POSITIVE
anger,mistakes,0.0853904667065235,-0.3612,0.0,1.0,NEGATIVE
anger,isn,0.0856257805995331,0.0,0.0,1.0,NEGATIVE
anger,theres,0.0858026678665232,0.0,0.0,1.0,POSITIVE
anger,pump,0.0861806682490245,0.0,0.0,1.0,POSITIVE
anger,directioners,0.0861806682490245,0.0,0.0,1.0,POSITIVE
anger,robinson,0.0861806682490245,0.0,0.0,1.0,POSITIVE
anger,contacted,0.0861806682490245,0.0,0.0,1.0,NEGATIVE
anger,cave,0.0861806682490245,0.0,0.0,1.0,NEGATIVE
anger,iwish,0.0861806682490245,0.0,0.0,1.0,POSITIVE
anger,mean,0.0855559192439211,0.0,0.6875,0.0,NEGATIVE
anger,laura,0.0828417669835099,0.0,0.0,1.0,POSITIVE
anger,falcons,0.0828417669835099,0.0,0.0,1.0,POSITIVE
anger,meals,0.0828417669835099,0.0,0.0,1.0,POSITIVE
anger,elena,0.0799886980011035,0.0,0.0,1.0,POSITIVE
anger,intend,0.0799886980011035,0.0,0.0,1.0,POSITIVE
anger,merlin,0.0799886980011035,0.0,0.0,1.0,POSITIVE
anger,md,0.0799886980011035,0.0,0.0,1.0,POSITIVE
anger,fedex,0.0799886980011035,0.0,0.0,1.0,POSITIVE
anger,mn,0.0799886980011035,0.0,0.0,1.0,POSITIVE
anger,handled,0.0799886980011035,0.0,0.0,1.0,POSITIVE
anger,awks,0.0799886980011035,0.0,0.0,1.0,NEGATIVE
anger,boredom,0.0799886980011035,-0.3182,0.0,0.0,NEGATIVE
anger,sometimes,0.080340154793109,0.0,0.0,1.0,NEGATIVE
anger,level,0.0804996842155944,0.0,0.0,1.0,POSITIVE
anger,gosh,0.0811377932151627,0.0,0.0,1.0,POSITIVE
anger,blowing,0.0816484494194678,0.0,0.0,1.0,POSITIVE
anger,skipping,0.0818422666504263,0.0,0.0,1.0,NEGATIVE
anger,gate,0.0818422666504263,0.0,0.0,0.0,POSITIVE
anger,doctors,0.08233556601091901,0.0,0.0,1.0,POSITIVE
anger,heat,0.0826065005431822,0.0,0.0,1.0,POSITIVE
anger,window,0.0826804896668148,0.0,0.0,1.0,POSITIVE
anger,acknowledge,0.0828417669835099,0.0,0.0,1.0,POSITIVE
anger,dogs,0.0828417669835099,0.0,0.0,1.0,POSITIVE
anger,independent,0.0828417669835099,0.0,0.125,1.0,POSITIVE
anger,wiv,0.0861806682490245,0.0,0.0,1.0,POSITIVE
anger,textbooks,0.0799886980011035,0.0,0.0,1.0,POSITIVE
anger,sheesh,0.0861806682490245,0.0,0.0,1.0,POSITIVE
anger,youuuu,0.0861806682490245,0.0,0.0,1.0,POSITIVE
anger,poppin,0.0861806682490245,0.0,0.0,1.0,POSITIVE
anger,suite,0.0861806682490245,0.0,0.0,1.0,POSITIVE
anger,washes,0.0861806682490245,0.0,0.0,1.0,POSITIVE
anger,requested,0.0861806682490245,0.0,0.0,1.0,POSITIVE
anger,ba,0.0861806682490245,0.0,0.0,1.0,POSITIVE
anger,crosby,0.0861806682490245,0.0,0.0,1.0,POSITIVE
anger,pros,0.0861806682490245,0.0,0.0,1.0,POSITIVE
anger,meter,0.0861806682490245,0.0,0.0,1.0,POSITIVE
anger,flavour,0.0861806682490245,0.0,0.0,1.0,POSITIVE
anger,notices,0.0861806682490245,0.0,0.0,1.0,POSITIVE
anger,emma,0.0861806682490245,0.0,0.0,1.0,POSITIVE
anger,downs,0.0861806682490245,0.0,0.0,1.0,NEGATIVE
anger,suspicious,0.0861806682490245,-0.3612,0.0,0.0,NEGATIVE
anger,pets,0.0861806682490245,0.0,0.0,1.0,POSITIVE
anger,dese,0.0861806682490245,0.0,0.0,1.0,NEGATIVE
anger,loans,0.0861806682490245,0.0,0.0,1.0,POSITIVE
anger,humming,0.0861806682490245,0.0,0.0,1.0,POSITIVE
anger,shortest,0.0861806682490245,0.0,0.0,1.0,NEGATIVE
anger,neva,0.0861806682490245,0.0,0.0,1.0,POSITIVE
anger,brb,0.0861806682490245,0.0,0.0,1.0,POSITIVE
anger,eugh,0.0861806682490245,0.0,0.0,1.0,NEGATIVE
anger,consuming,0.0861806682490245,0.0,0.0,1.0,POSITIVE
anger,sweatshirt,0.0861806682490245,0.0,0.0,1.0,POSITIVE
anger,thee,0.0861806682490245,0.0,0.0,1.0,POSITIVE
anger,underrated,0.0861806682490245,0.0,0.0,2.0,POSITIVE
anger,unpredictable,0.0861806682490245,0.0,1.0,1.0,POSITIVE
anger,lawyers,0.0861806682490245,0.0,0.0,1.0,POSITIVE
anger,chanel,0.0861806682490245,0.0,0.0,1.0,POSITIVE
anger,fin,0.0861806682490245,0.0,0.0,1.0,POSITIVE
anger,purchasing,0.0861806682490245,0.0,0.0,1.0,POSITIVE
anger,filter,0.0861806682490245,0.0,0.0,1.0,NEGATIVE
anger,sloth,0.0861806682490245,0.0,0.0,1.0,NEGATIVE
anger,hahaha,0.0861806682490245,0.5574,0.4,1.0,NEGATIVE
anger,bullies,0.0861806682490245,0.0,0.0,1.0,NEGATIVE
anger,blades,0.0861806682490245,0.0,0.0,1.0,POSITIVE
anger,revised,0.0861806682490245,0.0,0.0,1.0,POSITIVE
anger,certificate,0.0861806682490245,0.0,0.0,1.0,POSITIVE
anger,breakup,0.0861806682490245,0.0,0.0,1.0,NEGATIVE
anger,cement,0.0861806682490245,0.0,0.0,1.0,POSITIVE
anger,nra,0.0861806682490245,0.0,0.0,1.0,NEGATIVE
anger,sterling,0.0861806682490245,0.0,0.0,1.0,POSITIVE
anger,chops,0.0861806682490245,0.0,0.0,1.0,POSITIVE
anger,hamlet,0.0861806682490245,0.0,0.0,1.0,NEGATIVE
anger,behalf,0.0799886980011035,0.0,0.0,1.0,POSITIVE
anger,shipped,0.0799886980011035,0.0,0.0,1.0,POSITIVE
anger,bedroom,0.0799886980011035,0.0,0.0,1.0,POSITIVE
anger,ow,0.0717919307969249,0.0,0.0,1.0,POSITIVE
anger,sosad,0.0717919307969249,0.0,0.0,1.0,NEGATIVE
anger,letsgo,0.0717919307969249,0.0,0.0,1.0,NEGATIVE
anger,polite,0.0717919307969249,0.0,0.0,2.0,POSITIVE
anger,blaming,0.0717919307969249,-0.4939,0.0,0.0,NEGATIVE
anger,barca,0.0717919307969249,0.0,0.0,1.0,POSITIVE
anger,ones,0.0722528665045558,0.0,0.0,1.0,POSITIVE
anger,typical,0.0728914361303418,0.0,0.5,0.0,NEGATIVE
anger,red,0.0733630230289661,0.0,0.0,1.0,POSITIVE
anger,permanently,0.0717919307969249,0.0,0.0,1.0,POSITIVE
anger,drown,0.0734740169799098,-0.5719,0.0,0.0,NEGATIVE
anger,gna,0.0734740169799098,0.0,0.0,1.0,NEGATIVE
anger,pick,0.0735933273660204,0.0,0.0,1.0,POSITIVE
anger,you,0.0738868706658704,0.0,0.0,1.0,POSITIVE
anger,single,0.0742214942789456,0.0,0.21428571428571427,1.0,NEGATIVE
anger,paste,0.0753697521448089,0.0,0.0,1.0,NEGATIVE
anger,counselor,0.0753697521448089,0.0,0.0,1.0,POSITIVE
anger,lyk,0.0753697521448089,0.0,0.0,1.0,POSITIVE
anger,bottled,0.0753697521448089,0.0,0.0,1.0,NEGATIVE
anger,too,0.0753697521448089,0.0,0.0,1.0,NEGATIVE
anger,rabbit,0.0734740169799098,0.0,0.0,1.0,NEGATIVE
anger,partners,0.0717919307969249,0.0,0.0,1.0,POSITIVE
anger,hen,0.0717919307969249,0.0,0.0,1.0,POSITIVE
anger,comeon,0.0689388618145185,0.0,0.0,1.0,NEGATIVE
anger,hayes,0.0689388618145185,0.0,0.0,1.0,POSITIVE
anger,ds,0.0689388618145185,0.0,0.0,1.0,POSITIVE
anger,lush,0.0689388618145185,0.0,0.3,2.0,POSITIVE
anger,robot,0.0689388618145185,0.0,0.0,1.0,POSITIVE
anger,quietly,0.0689388618145185,0.0,0.3333333333333333,1.0,POSITIVE
anger,overnight,0.0689388618145185,0.0,0.0,1.0,POSITIVE
anger,pimple,0.0689388618145185,0.0,0.0,1.0,NEGATIVE
anger,chased,0.0689388618145185,0.0,0.0,1.0,NEGATIVE
anger,same,0.0694467338416868,0.0,0.125,1.0,POSITIVE
anger,now,0.0697920101271379,0.0,0.0,1.0,POSITIVE
anger,bars,0.0698234262242527,0.0,0.0,1.0,POSITIVE
anger,drop,0.07006657549478701,-0.2732,0.0,1.0,NEGATIVE
anger,persons,0.0702893009123898,0.0,0.0,1.0,POSITIVE
anger,takin,0.0702893009123898,0.0,0.0,1.0,POSITIVE
anger,thanks,0.0703338274836287,0.4404,0.2,2.0,POSITIVE
anger,el,0.0707720428961793,0.0,0.0,1.0,POSITIVE
anger,bud,0.0707720428961793,0.0,0.0,1.0,POSITIVE
anger,stale,0.0717919307969249,0.0,0.5,1.0,NEGATIVE
anger,favorites,0.0717919307969249,0.4215,0.0,1.0,POSITIVE
anger,bible,0.0717919307969249,0.0,0.0,1.0,POSITIVE
anger,towel,0.0753697521448089,0.0,0.0,1.0,POSITIVE
anger,nuclear,0.0753697521448089,0.0,0.0,1.0,NEGATIVE
anger,am,0.0753697521448089,0.0,0.0,1.0,POSITIVE
anger,pull,0.0796971103040381,0.0,0.0,1.0,POSITIVE
anger,reduced,0.0799886980011035,0.0,0.0,1.0,NEGATIVE
anger,ignored,0.0799886980011035,-0.3182,0.0,1.0,NEGATIVE
anger,youuu,0.0799886980011035,0.0,0.0,1.0,POSITIVE
anger,claimed,0.0799886980011035,0.0,0.0,1.0,NEGATIVE
anger,hits,0.0799886980011035,0.0,0.0,1.0,POSITIVE
anger,meg,0.0799886980011035,0.0,0.0,1.0,POSITIVE
anger,procrastinate,0.0799886980011035,0.0,0.0,1.0,POSITIVE
anger,seriouslythough,0.0799886980011035,0.0,0.0,1.0,NEGATIVE
anger,betrayed,0.0799886980011035,-0.6124,0.0,0.0,NEGATIVE
anger,edited,0.0799886980011035,0.0,0.0,1.0,POSITIVE
anger,fiction,0.0799886980011035,0.0,0.0,2.0,POSITIVE
anger,bonus,0.0799886980011035,0.5423,0.0,1.0,POSITIVE
anger,honestly,0.0799886980011035,0.4588,0.9,2.0,POSITIVE
anger,murder,0.0799886980011035,-0.6908,0.0,0.0,NEGATIVE
anger,uc,0.0799886980011035,0.0,0.0,1.0,POSITIVE
anger,summit,0.0799886980011035,0.0,0.0,1.0,POSITIVE
anger,rethink,0.0799886980011035,0.0,0.0,1.0,POSITIVE
anger,flickering,0.0799886980011035,0.0,0.0,1.0,POSITIVE
anger,wrists,0.0799886980011035,0.0,0.0,1.0,POSITIVE
anger,disappointed,0.0791277422871384,-0.4767,0.75,0.0,NEGATIVE
anger,trace,0.0436210538302285,0.0,0.0,1.0,POSITIVE
anger,name,0.0790514908097291,0.0,0.0,1.0,POSITIVE
anger,half,0.0786772224032927,0.0,0.16666666666666666,1.0,NEGATIVE
anger,beta,0.0753697521448089,0.0,0.0,1.0,POSITIVE
anger,omggg,0.0753697521448089,0.0,0.0,1.0,NEGATIVE
anger,damon,0.0753697521448089,0.0,0.0,1.0,POSITIVE
anger,makeup,0.0753697521448089,0.0,0.0,1.0,POSITIVE
anger,teammates,0.0753697521448089,0.0,0.0,1.0,POSITIVE
anger,apt,0.0753697521448089,0.0,1.0,1.0,POSITIVE
anger,responded,0.0753697521448089,0.0,0.0,1.0,NEGATIVE
anger,adams,0.0753697521448089,0.0,0.0,1.0,POSITIVE
anger,sentence,0.0759564344731649,0.0772,0.0,1.0,NEGATIVE
anger,extra,0.0760563295833825,0.0,0.1,1.0,POSITIVE
anger,mile,0.0761972242648413,0.0,0.0,1.0,POSITIVE
anger,cutting,0.0764108766532193,-0.128,0.9,1.0,POSITIVE
anger,nothing,0.0764563735935581,0.0,0.0,0.0,NEGATIVE
anger,smaller,0.0767732611471291,0.0,0.5,1.0,NEGATIVE
anger,dishes,0.0767732611471291,0.0,0.0,1.0,POSITIVE
anger,sheet,0.0767732611471291,0.0,0.0,1.0,POSITIVE
anger,mud,0.07752260550591,0.0,0.0,1.0,NEGATIVE
anger,offended,0.07752260550591,-0.25,0.0,0.0,NEGATIVE
anger,peak,0.07752260550591,0.0,0.0,2.0,POSITIVE
anger,places,0.0779886973344364,0.0,0.0,1.0,POSITIVE
anger,goes,0.0789604202755374,0.0,0.0,1.0,POSITIVE
anger,rope,0.0436210538302285,0.0,0.0,1.0,POSITIVE
anger,dilemma,0.0436210538302285,-0.1779,0.0,1.0,NEGATIVE
anger,earned,0.00852973401895843,0.0,0.0,1.0,POSITIVE
anger,chart,0.00852973401895843,0.0,0.0,1.0,POSITIVE
anger,carrying,0.00852973401895843,0.0,0.0,1.0,POSITIVE
anger,shawn,0.00852973401895843,0.0,0.0,1.0,POSITIVE
anger,extended,0.00852973401895843,0.0,0.0,1.0,POSITIVE
anger,temporary,0.00852973401895843,0.0,0.0,1.0,NEGATIVE
anger,submit,0.00852973401895843,0.0,0.0,1.0,POSITIVE
anger,blackout,0.00852973401895843,0.0,0.0,1.0,NEGATIVE
anger,abusing,0.00852973401895843,-0.4588,0.0,1.0,NEGATIVE
anger,pm,0.00852973401895843,0.0,0.0,1.0,POSITIVE
anger,wraps,0.00852973401895843,0.0,0.0,1.0,POSITIVE
anger,badass,0.00852973401895843,-0.1531,0.0,2.0,POSITIVE
anger,eight,0.00852973401895843,0.0,0.0,1.0,POSITIVE
anger,vomiting,0.00852973401895843,0.0,0.0,0.0,NEGATIVE
anger,feedback,0.00852973401895843,0.0,0.0,1.0,POSITIVE
anger,foreign,0.00852973401895843,0.0,0.125,1.0,NEGATIVE
anger,care,0.00905432419492332,0.4939,0.0,2.0,POSITIVE
anger,okay,0.00962502438037333,0.2263,0.5,1.0,NEGATIVE
anger,other,0.00982061950131415,0.0,0.375,1.0,POSITIVE
anger,toe,0.0098829141983784,0.0,0.0,1.0,POSITIVE
anger,indians,0.00852973401895843,0.0,0.0,1.0,NEGATIVE
anger,hairspray,0.00852973401895843,0.0,0.0,1.0,POSITIVE
anger,freak,0.00852973401895843,-0.4404,0.0,1.0,POSITIVE
anger,available,0.00852973401895843,0.0,0.4,1.0,POSITIVE
anger,tbh,0.0058807258473814895,0.0,0.0,1.0,NEGATIVE
anger,finger,0.00609861450713894,0.0,0.0,1.0,POSITIVE
anger,tape,0.006442050588474579,0.0,0.0,1.0,POSITIVE
anger,garbage,0.006442050588474579,0.0,0.0,0.0,NEGATIVE
anger,absolutely,0.00677642419836655,0.0,0.9,2.0,POSITIVE
anger,adding,0.0068070807075123,0.0,0.0,1.0,POSITIVE
anger,earn,0.0068070807075123,0.0,0.0,1.0,POSITIVE
anger,physically,0.007063458096430991,0.0,0.14285714285714285,1.0,POSITIVE
anger,booked,0.00768904460416531,0.0,0.0,1.0,POSITIVE
anger,group,0.007723444920651441,0.0,0.0,1.0,POSITIVE
anger,bug,0.007811601133517659,0.0,0.0,1.0,NEGATIVE
anger,tweeting,0.008076116410817279,0.0,0.0,1.0,NEGATIVE
anger,foundation,0.00852973401895843,0.0,0.0,1.0,POSITIVE
anger,vest,0.00852973401895843,0.0,0.0,1.0,POSITIVE
anger,comparing,0.00852973401895843,0.0,0.0,1.0,POSITIVE
anger,fell,0.00852973401895843,0.0,0.0,1.0,NEGATIVE
anger,arsenal,0.00852973401895843,0.0,0.0,1.0,POSITIVE
anger,adjust,0.00852973401895843,0.0,0.0,1.0,POSITIVE
anger,andre,0.00852973401895843,0.0,0.0,1.0,POSITIVE
anger,centered,0.00852973401895843,0.0,0.0,1.0,POSITIVE
anger,ahahaha,0.00852973401895843,0.0,0.0,1.0,POSITIVE
anger,fm,0.010098361791584999,0.0,0.0,1.0,POSITIVE
anger,thoroughly,0.0058807258473814895,0.0,0.0,1.0,POSITIVE
anger,hella,0.0103954062019082,0.0,0.0,1.0,NEGATIVE
anger,orange,0.010634554833922,0.0,0.0,1.0,NEGATIVE
anger,sheer,0.0128493951634748,0.0,0.75,1.0,POSITIVE
anger,fills,0.0128493951634748,0.0,0.0,1.0,POSITIVE
anger,dancers,0.0128493951634748,0.0,0.0,1.0,POSITIVE
anger,survey,0.0128493951634748,0.0,0.0,1.0,POSITIVE
anger,liking,0.0132645913496346,0.4019,0.0,2.0,POSITIVE
anger,ur,0.0133094120388722,0.0,0.0,1.0,NEGATIVE
anger,pot,0.0142934387357086,0.0,0.0,1.0,POSITIVE
anger,gpa,0.0146335169569763,0.0,0.0,1.0,NEGATIVE
anger,derby,0.0146335169569763,0.0,0.0,1.0,POSITIVE
anger,sam,0.0146335169569763,0.0,0.0,1.0,POSITIVE
anger,injured,0.015183118509694999,-0.4019,0.0,1.0,NEGATIVE
anger,defo,0.015183118509694999,0.0,0.0,1.0,NEGATIVE
anger,b,0.0154501768635323,0.0,0.0,1.0,POSITIVE
anger,round,0.0160542239975739,0.0,0.4,1.0,POSITIVE
anger,goat,0.0162220796421141,0.0,0.0,1.0,NEGATIVE
anger,whites,0.0162220796421141,0.0,0.0,1.0,POSITIVE
anger,everton,0.0162220796421141,0.0,0.0,1.0,POSITIVE
anger,hunting,0.0162220796421141,0.0,0.0,1.0,POSITIVE
anger,threatening,0.0162220796421141,-0.5267,0.0,1.0,NEGATIVE
anger,killme,0.0146335169569763,0.0,0.0,1.0,NEGATIVE
anger,berry,0.0128493951634748,0.0,0.0,1.0,POSITIVE
anger,generally,0.0128493951634748,0.0,0.5,1.0,POSITIVE
anger,groups,0.0128493951634748,0.0,0.0,1.0,POSITIVE
anger,short,0.0107285035943372,0.0,0.3,1.0,NEGATIVE
anger,ne,0.0108312310072376,0.0,0.0,1.0,POSITIVE
anger,changing,0.0109958265141519,0.0,0.0,1.0,POSITIVE
anger,frozen,0.0112557693281969,0.0,0.0,1.0,NEGATIVE
anger,purchase,0.0115327392787281,0.0,0.0,1.0,POSITIVE
anger,further,0.0118723555156482,0.0,0.5,1.0,POSITIVE
anger,either,0.0123288600416281,0.0,0.0,1.0,NEGATIVE
anger,fur,0.0128493951634748,0.0,0.0,1.0,NEGATIVE
anger,overload,0.0128493951634748,-0.3612,0.0,1.0,NEGATIVE
anger,thrilled,0.0128493951634748,0.4404,0.7,2.0,POSITIVE
anger,offices,0.0128493951634748,0.0,0.0,1.0,POSITIVE
anger,dwn,0.0128493951634748,0.0,0.0,1.0,NEGATIVE
anger,blinking,0.0128493951634748,0.0,0.0,1.0,NEGATIVE
anger,firm,0.0128493951634748,0.0,0.4,1.0,POSITIVE
anger,designer,0.0128493951634748,0.0,0.0,1.0,POSITIVE
anger,payday,0.0128493951634748,0.0,0.0,1.0,POSITIVE
anger,stressing,0.0128493951634748,-0.3612,0.0,1.0,NEGATIVE
anger,choked,0.0128493951634748,-0.4767,0.0,1.0,NEGATIVE
anger,kitten,0.0128493951634748,0.0,0.0,1.0,POSITIVE
anger,happend,0.0128493951634748,0.0,0.0,1.0,POSITIVE
anger,tucked,0.0128493951634748,0.0,0.0,1.0,POSITIVE
anger,beyond,0.0106147573620586,0.0,0.0,1.0,POSITIVE
anger,claim,0.0162220796421141,0.0,0.0,1.0,POSITIVE
anger,confused,0.0058807258473814895,-0.3182,0.7,0.0,NEGATIVE
anger,hut,0.0058807258473814895,0.0,0.0,1.0,POSITIVE
anger,prime,0.00044888196501976396,0.0,0.0,2.0,POSITIVE
anger,away,0.000807406639839096,0.0,0.0,1.0,POSITIVE
anger,longer,0.001014937516472,0.0,0.0,1.0,POSITIVE
anger,thirty,0.00106143941143265,0.0,0.0,1.0,POSITIVE
anger,serious,0.00106143941143265,-0.0772,0.6666666666666666,1.0,POSITIVE
anger,chances,0.00142069933985215,0.2023,0.0,1.0,POSITIVE
anger,yours,0.00142069933985215,0.0,0.0,1.0,POSITIVE
anger,per,0.00165685473119634,0.0,0.0,1.0,POSITIVE
anger,bare,0.00165685473119634,0.0,0.1,1.0,NEGATIVE
anger,basket,0.00044888196501976396,0.0,0.0,1.0,POSITIVE
anger,voice,0.00192987194538649,0.0,0.0,1.0,POSITIVE
anger,nbc,0.00279905930997343,0.0,0.0,1.0,POSITIVE
anger,heart,0.00279905930997343,0.0,0.0,1.0,POSITIVE
anger,wander,0.00279905930997343,0.0,0.0,1.0,NEGATIVE
anger,suffered,0.00279905930997343,-0.4939,0.0,1.0,NEGATIVE
anger,is,0.00279905930997343,0.0,0.0,1.0,POSITIVE
anger,ahhhhh,0.00279905930997343,0.0,0.0,1.0,NEGATIVE
anger,cw,0.00279905930997343,0.0,0.0,1.0,POSITIVE
anger,nick,0.00279905930997343,0.0,0.0,1.0,POSITIVE
anger,girlfriends,0.00279905930997343,0.0,0.0,1.0,POSITIVE
anger,issue,0.0021213229234758103,0.0,0.0,1.0,NEGATIVE
anger,younger,0.00044888196501976396,0.0,0.0,1.0,POSITIVE
anger,coverage,0.00044888196501976396,0.0,0.0,1.0,POSITIVE
anger,den,0.00044888196501976396,0.0,0.0,1.0,NEGATIVE
anger,irreconcilable,1.0,0.0,0.0,1.0,NEGATIVE
anger,prices,0.00044888196501976396,0.0,0.0,1.0,NEGATIVE
anger,meetings,0.00044888196501976396,0.0,0.0,1.0,POSITIVE
anger,urs,0.00279905930997343,0.0,0.0,1.0,NEGATIVE
anger,toothpaste,0.0058807258473814895,0.0,0.0,1.0,POSITIVE
anger,oil,0.00279905930997343,0.0,0.0,1.0,POSITIVE
anger,afc,0.00279905930997343,0.0,0.0,1.0,POSITIVE
anger,pinch,0.00279905930997343,0.0,0.0,1.0,NEGATIVE
anger,assassins,0.00279905930997343,0.0,0.0,1.0,NEGATIVE
anger,pandora,0.00279905930997343,0.0,0.0,1.0,POSITIVE
anger,mild,0.00279905930997343,0.0,0.5,1.0,NEGATIVE
anger,enough,0.0035685860890020296,0.0,0.5,1.0,NEGATIVE
anger,back,0.0036665419675759297,0.0,0.0,1.0,POSITIVE
anger,games,0.0039762224829881605,0.0,0.0,1.0,POSITIVE
anger,anyone,0.0040784161508349,0.0,0.0,1.0,POSITIVE
anger,elsewhere,0.00279905930997343,0.0,0.0,0.0,NEGATIVE
anger,debate,0.00409021507359319,0.0,0.0,1.0,NEGATIVE
anger,pasta,0.00440034067694719,0.0,0.0,1.0,POSITIVE
anger,trying,0.00443895742503576,0.0,0.0,1.0,POSITIVE
anger,these,0.00460132550326955,0.0,0.0,1.0,POSITIVE
anger,scoring,0.0049065416495382205,0.0,0.0,1.0,POSITIVE
anger,sweating,0.0049065416495382205,0.0,0.0,1.0,NEGATIVE
anger,return,0.00546928786585236,0.0,0.0,1.0,NEGATIVE
anger,pause,0.0058807258473814895,0.0,0.0,1.0,NEGATIVE
anger,smh,0.0058807258473814895,-0.3182,0.0,1.0,NEGATIVE
anger,diamonds,0.0058807258473814895,0.0,0.0,1.0,POSITIVE
anger,open,0.0041359053392900705,0.0,0.5,2.0,POSITIVE
anger,suprise,0.00279905930997343,0.0,0.0,1.0,NEGATIVE
anger,bp,0.00279905930997343,0.0,0.0,1.0,POSITIVE
anger,nhl,0.00279905930997343,0.0,0.0,1.0,POSITIVE
anger,drenched,0.00279905930997343,0.0,0.0,1.0,NEGATIVE
