,category,word,score,Compound,Subjectivity,Stanza,Flair,Valence,Arousal,Dominance,quadrant
267,pos hp,concise,--,0.0,0.6,1.0,POSITIVE,0.583,0.298,0.62,4.0
268,pos hp,conclave,--,0.0,0.0,1.0,POSITIVE,0.573,0.44,0.611,4.0
269,pos hp,conclude,--,0.0,0.0,1.0,POSITIVE,0.53,0.267,0.679,4.0
270,pos hp,conclusive,--,0.0,0.0,1.0,POSITIVE,0.5,0.42700000000000005,0.745,4.0
271,pos hp,condor,--,0.0,0.0,1.0,POSITIVE,0.573,0.38799999999999996,0.519,4.0
272,pos hp,confederation,--,0.0,0.0,1.0,POSITIVE,0.6629999999999999,0.40399999999999997,0.83,4.0
273,pos hp,confer,--,0.0,0.0,1.0,POSITIVE,0.573,0.48200000000000004,0.583,4.0
274,pos hp,confidentiality,--,0.0,0.0,1.0,POSITIVE,0.667,0.431,0.718,4.0
275,pos hp,configuration,--,0.0,0.0,1.0,POSITIVE,0.54,0.44299999999999995,0.591,4.0
276,pos hp,confirmatory,--,0.0,0.0,1.0,POSITIVE,0.6559999999999999,0.5,0.6829999999999999,4.0
277,pos hp,conformation,--,0.0,0.0,1.0,POSITIVE,0.622,0.435,0.711,4.0
278,pos hp,congressional,--,0.0,0.0,1.0,POSITIVE,0.552,0.491,0.848,4.0
279,pos hp,conjunction,--,0.0,0.0,1.0,POSITIVE,0.52,0.47200000000000003,0.509,4.0
280,pos hp,consecrated,--,0.0,0.6,1.0,POSITIVE,0.6629999999999999,0.5,0.8,4.0
281,pos hp,consensual,--,0.0,0.0,1.0,POSITIVE,0.6629999999999999,0.41700000000000004,0.655,4.0
282,pos hp,consenting,--,0.0,0.0,1.0,POSITIVE,0.727,0.406,0.693,4.0
283,pos hp,conservatory,--,0.0,0.0,1.0,POSITIVE,0.635,0.24,0.7290000000000001,4.0
284,pos hp,consignee,--,0.0,0.0,1.0,POSITIVE,0.635,0.385,0.602,4.0
285,pos hp,consolidate,--,0.0,0.0,1.0,POSITIVE,0.88,0.44,0.87,4.0
286,pos hp,consolidated,--,0.0,0.0,1.0,POSITIVE,0.7,0.366,0.784,4.0
287,pos hp,consolidation,--,0.0,0.0,1.0,POSITIVE,0.604,0.445,0.7759999999999999,4.0
288,pos hp,constituent,--,0.0,0.0,1.0,POSITIVE,0.573,0.5,0.8270000000000001,4.0
289,pos hp,constituents,--,0.0,0.0,1.0,POSITIVE,0.573,0.414,0.833,4.0
290,pos hp,constitutionality,--,0.0,0.0,1.0,POSITIVE,0.612,0.439,0.853,4.0
291,pos hp,consulate,--,0.0,0.0,1.0,POSITIVE,0.561,0.45299999999999996,0.6940000000000001,4.0
292,pos hp,consultant,--,0.0,0.0,1.0,POSITIVE,0.77,0.344,0.8079999999999999,4.0
293,pos hp,contemplative,--,0.0,0.0,2.0,POSITIVE,0.7290000000000001,0.308,0.7390000000000001,4.0
294,pos hp,contemporaneous,--,0.0,0.0,1.0,POSITIVE,0.64,0.373,0.591,4.0
295,pos hp,continent,--,0.0,0.0,1.0,POSITIVE,0.551,0.373,0.833,4.0
296,pos hp,continual,--,0.0,0.0,1.0,POSITIVE,0.5,0.423,0.685,4.0
297,pos hp,continuity,--,0.0,0.0,1.0,POSITIVE,0.7809999999999999,0.439,0.684,4.0
298,pos hp,contracting,--,0.0,0.0,1.0,POSITIVE,0.594,0.49,0.769,4.0
299,pos hp,contractor,--,0.0,0.0,1.0,POSITIVE,0.5920000000000001,0.479,0.727,4.0
300,pos hp,contribution,--,0.0,0.0,1.0,POSITIVE,0.8540000000000001,0.452,0.76,4.0
301,pos hp,convection,--,0.0,0.0,1.0,POSITIVE,0.521,0.494,0.526,4.0
302,pos hp,conveniences,--,0.0,0.0,1.0,POSITIVE,0.802,0.41200000000000003,0.693,4.0
303,pos hp,converge,--,0.0,0.0,1.0,POSITIVE,0.635,0.47100000000000003,0.539,4.0
304,pos hp,convergent,--,0.0,0.0,1.0,POSITIVE,0.7809999999999999,0.49,0.696,4.0
305,pos hp,conversationalist,--,0.0,0.0,2.0,POSITIVE,0.7190000000000001,0.467,0.667,4.0
306,pos hp,coordinate,--,0.0,0.0,1.0,POSITIVE,0.698,0.429,0.6940000000000001,4.0
307,pos hp,coordination,--,0.0,0.0,1.0,POSITIVE,0.677,0.45399999999999996,0.789,4.0
308,pos hp,cornerstone,--,0.0,0.0,2.0,POSITIVE,0.55,0.38799999999999996,0.596,4.0
309,pos hp,corona,--,0.0,0.0,1.0,POSITIVE,0.818,0.439,0.745,4.0
310,pos hp,correlative,--,0.0,0.0,1.0,POSITIVE,0.51,0.402,0.5710000000000001,4.0
311,pos hp,correspond,--,0.0,0.0,1.0,POSITIVE,0.71,0.452,0.545,4.0
312,pos hp,corresponding,--,0.0,0.0,1.0,POSITIVE,0.74,0.423,0.618,4.0
313,pos hp,cortex,--,0.0,0.0,1.0,POSITIVE,0.594,0.439,0.529,4.0
314,pos hp,cosmology,--,0.0,0.0,1.0,POSITIVE,0.6509999999999999,0.43799999999999994,0.637,4.0
315,pos hp,cosmos,--,0.0,0.0,1.0,POSITIVE,0.86,0.478,0.664,4.0
316,pos hp,councilman,--,0.0,0.0,1.0,POSITIVE,0.531,0.36700000000000005,0.7929999999999999,4.0
317,pos hp,counseling,--,0.0,0.0,1.0,POSITIVE,0.667,0.48,0.7040000000000001,4.0
318,pos hp,coupled,--,0.0,0.0,1.0,POSITIVE,0.612,0.28600000000000003,0.65,4.0
319,pos hp,coupling,--,0.0,0.0,1.0,POSITIVE,0.594,0.479,0.555,4.0
320,pos hp,craftsmanship,--,0.0,0.0,1.0,POSITIVE,0.823,0.373,0.5710000000000001,4.0
321,pos hp,credentials,--,0.0,0.0,1.0,POSITIVE,0.708,0.373,0.675,4.0
322,pos hp,creole,--,0.0,0.0,1.0,POSITIVE,0.667,0.35700000000000004,0.523,4.0
323,pos hp,cross country,--,0.0,0.0,1.0,POSITIVE,0.531,0.441,0.529,4.0
324,pos hp,cruiser,--,0.0,0.0,1.0,POSITIVE,0.737,0.49,0.608,4.0
325,pos hp,crystalline,--,0.0,0.0,1.0,POSITIVE,0.765,0.235,0.534,4.0
326,pos hp,crystallization,--,0.0,0.0,1.0,POSITIVE,0.6,0.449,0.565,4.0
327,pos hp,cultured,--,0.0,0.0,1.0,POSITIVE,0.635,0.429,0.625,4.0
328,pos hp,curate,--,0.0,0.0,1.0,POSITIVE,0.726,0.418,0.526,4.0
329,pos hp,curative,--,0.0,0.0,1.0,POSITIVE,0.667,0.318,0.613,4.0
330,pos hp,curator,--,0.0,0.0,1.0,POSITIVE,0.688,0.389,0.688,4.0
331,pos hp,currency,--,0.0,0.0,1.0,POSITIVE,0.583,0.418,0.5920000000000001,4.0
332,pos hp,curtsy,--,0.0,0.0,1.0,POSITIVE,0.635,0.41200000000000003,0.598,4.0
333,pos hp,customary,--,0.0,0.0,1.0,POSITIVE,0.7,0.253,0.561,4.0
334,pos hp,database,--,0.0,0.0,1.0,POSITIVE,0.604,0.28600000000000003,0.644,4.0
335,pos hp,dealership,--,0.0,0.0,1.0,POSITIVE,0.541,0.43,0.629,4.0
336,pos hp,decoder,--,0.0,0.0,1.0,POSITIVE,0.562,0.34,0.6859999999999999,4.0
337,pos hp,decree,--,0.0,0.0,1.0,POSITIVE,0.552,0.478,0.746,4.0
338,pos hp,delegation,--,0.0,0.0,1.0,POSITIVE,0.562,0.431,0.609,4.0
339,pos hp,demeanor,--,0.0,0.0,1.0,POSITIVE,0.633,0.433,0.657,4.0
340,pos hp,demonstrated,--,0.0,0.0,1.0,POSITIVE,0.617,0.5,0.649,4.0
341,pos hp,density,--,0.0,0.0,1.0,POSITIVE,0.602,0.47100000000000003,0.561,4.0
342,pos hp,dependable,--,0.0,0.0,2.0,POSITIVE,0.88,0.35700000000000004,0.741,4.0
343,pos hp,depositary,--,0.0,0.0,1.0,POSITIVE,0.604,0.431,0.5,4.0
344,pos hp,derivative,--,0.0,0.0,2.0,POSITIVE,0.541,0.491,0.508,4.0
345,pos hp,descendant,--,0.0,0.0,1.0,POSITIVE,0.684,0.42,0.625,4.0
346,pos hp,designated,--,0.0,0.0,1.0,POSITIVE,0.5,0.41200000000000003,0.616,4.0
347,pos hp,devote,--,0.34,0.0,1.0,POSITIVE,0.802,0.49,0.642,4.0
348,pos hp,devotee,--,0.3818,0.0,1.0,POSITIVE,0.816,0.461,0.5770000000000001,4.0
349,pos hp,diagnostics,--,0.0,0.0,1.0,POSITIVE,0.54,0.44,0.75,4.0
350,pos hp,diligent,--,0.0,0.0,2.0,POSITIVE,0.76,0.426,0.759,4.0
351,pos hp,dimension,--,0.0,0.0,1.0,POSITIVE,0.5920000000000001,0.415,0.627,4.0
352,pos hp,dimensional,--,0.0,0.0,1.0,POSITIVE,0.561,0.484,0.596,4.0
353,pos hp,diocesan,--,0.0,0.0,1.0,POSITIVE,0.52,0.28300000000000003,0.518,4.0
354,pos hp,diocese,--,0.0,0.0,1.0,POSITIVE,0.51,0.28800000000000003,0.575,4.0
355,pos hp,diplomat,--,0.0,0.0,1.0,POSITIVE,0.563,0.262,0.868,4.0
356,pos hp,disciplined,--,0.0,0.0,1.0,POSITIVE,0.728,0.45,0.75,4.0
357,pos hp,distinguishing,--,0.0,0.0,1.0,POSITIVE,0.622,0.363,0.64,4.0
358,pos hp,distributor,--,0.0,0.0,1.0,POSITIVE,0.7020000000000001,0.447,0.718,4.0
359,pos hp,doable,--,0.0,0.0,2.0,NEGATIVE,0.76,0.40399999999999997,0.675,4.0
360,pos hp,doctorate,--,0.0,0.0,1.0,POSITIVE,0.7759999999999999,0.479,0.841,4.0
361,pos hp,doctrinal,--,0.0,0.0,1.0,POSITIVE,0.51,0.373,0.6729999999999999,4.0
362,pos hp,documentation,--,0.0,0.0,1.0,POSITIVE,0.7190000000000001,0.29,0.667,4.0
363,pos hp,doings,--,0.0,0.0,1.0,POSITIVE,0.604,0.491,0.705,4.0
364,pos hp,donor,--,0.0,0.0,1.0,POSITIVE,0.7140000000000001,0.49,0.653,4.0
365,pos hp,dowry,--,0.0,0.0,1.0,POSITIVE,0.604,0.45299999999999996,0.544,4.0
366,pos hp,dreamland,--,0.0,0.0,1.0,POSITIVE,0.8440000000000001,0.47100000000000003,0.5660000000000001,4.0
367,pos hp,dreamy,--,0.0,0.0,2.0,POSITIVE,0.8370000000000001,0.35,0.5,4.0
368,pos hp,duration,--,0.0,0.0,1.0,POSITIVE,0.6559999999999999,0.37,0.536,4.0
369,pos hp,dusk,--,0.0,0.0,1.0,POSITIVE,0.532,0.276,0.519,4.0
370,pos hp,dweller,--,0.0772,0.0,0.0,NEGATIVE,0.615,0.304,0.5,4.0
371,pos hp,earthling,--,0.0,0.0,1.0,POSITIVE,0.531,0.41200000000000003,0.57,4.0
372,pos hp,earthly,--,0.0,0.0,2.0,POSITIVE,0.625,0.318,0.518,4.0
373,pos hp,easel,--,0.0772,0.0,1.0,POSITIVE,0.6940000000000001,0.34,0.527,4.0
374,pos hp,ecclesiastical,--,0.0,0.0,1.0,POSITIVE,0.6729999999999999,0.27,0.66,4.0
375,pos hp,eclipse,--,0.0,0.0,1.0,POSITIVE,0.541,0.469,0.616,4.0
376,pos hp,ecological,--,0.0,0.6,1.0,POSITIVE,0.885,0.29,0.607,4.0
377,pos hp,ecosystem,--,0.0,0.0,1.0,POSITIVE,0.7290000000000001,0.259,0.633,4.0
378,pos hp,ecumenical,--,0.0,0.0,1.0,POSITIVE,0.561,0.45,0.547,4.0
379,pos hp,edifice,--,0.0,0.0,1.0,POSITIVE,0.551,0.40299999999999997,0.61,4.0
380,pos hp,editorial,--,0.0,0.0,1.0,POSITIVE,0.583,0.33,0.57,4.0
381,pos hp,educator,--,0.0,0.0,1.0,POSITIVE,0.8270000000000001,0.317,0.845,4.0
382,pos hp,effectually,--,0.0,0.0,1.0,POSITIVE,0.7240000000000001,0.5,0.594,4.0
383,pos hp,elan,--,0.0,0.0,1.0,POSITIVE,0.562,0.36700000000000005,0.5,4.0
384,pos hp,elasticity,--,0.0,0.0,1.0,POSITIVE,0.635,0.452,0.5820000000000001,4.0
385,pos hp,eldest,--,0.0,0.0,1.0,POSITIVE,0.625,0.47100000000000003,0.741,4.0
386,pos hp,elective,--,0.0,0.0,1.0,POSITIVE,0.612,0.38,0.623,4.0
387,pos hp,electron,--,0.0,0.0,1.0,POSITIVE,0.52,0.455,0.56,4.0
388,pos hp,elemental,--,0.0,0.0,1.0,POSITIVE,0.627,0.306,0.711,4.0
389,pos hp,elevate,--,0.0,0.0,2.0,POSITIVE,0.812,0.5,0.804,4.0
390,pos hp,elliptic,--,0.0,0.0,1.0,POSITIVE,0.5,0.431,0.528,4.0
391,pos hp,elongate,--,0.0,0.0,1.0,POSITIVE,0.583,0.385,0.54,4.0
392,pos hp,elongation,--,0.0,0.0,1.0,POSITIVE,0.561,0.5,0.5,4.0
393,pos hp,emanate,--,0.0,0.0,1.0,POSITIVE,0.653,0.46399999999999997,0.5539999999999999,4.0
394,pos hp,embellish,--,0.0,0.0,1.0,POSITIVE,0.8420000000000001,0.5,0.769,4.0
395,pos hp,emblematic,--,0.0,0.0,1.0,POSITIVE,0.7709999999999999,0.45899999999999996,0.7979999999999999,4.0
396,pos hp,embossed,--,0.0,0.0,1.0,POSITIVE,0.531,0.48100000000000004,0.5,4.0
397,pos hp,embryonic,--,0.0,0.0,1.0,POSITIVE,0.573,0.45299999999999996,0.598,4.0
398,pos hp,emerald,--,0.0,0.0,1.0,POSITIVE,0.74,0.363,0.726,4.0
399,pos hp,emission,--,0.0,0.0,1.0,POSITIVE,0.51,0.45299999999999996,0.591,4.0
400,pos hp,empiricism,--,0.0,0.0,1.0,POSITIVE,0.583,0.46,0.547,4.0
401,pos hp,encircling,--,0.0,0.0,1.0,POSITIVE,0.51,0.368,0.557,4.0
402,pos hp,encompass,--,0.0,0.0,1.0,POSITIVE,0.52,0.298,0.6609999999999999,4.0
403,pos hp,encrypt,--,0.0,0.0,1.0,POSITIVE,0.5,0.387,0.5,4.0
404,pos hp,endearing,--,0.0,0.5,2.0,POSITIVE,0.6629999999999999,0.434,0.604,4.0
405,pos hp,enduring,--,0.0,0.0,2.0,POSITIVE,0.633,0.45899999999999996,0.768,4.0
406,pos hp,engraver,--,0.0,0.0,1.0,POSITIVE,0.552,0.41700000000000004,0.5,4.0
407,pos hp,enhancement,--,0.0,0.0,2.0,POSITIVE,0.877,0.49,0.741,4.0
408,pos hp,enjoin,--,0.0,0.0,1.0,POSITIVE,0.594,0.45399999999999996,0.732,4.0
409,pos hp,enlarged,--,0.0,0.0,1.0,POSITIVE,0.6729999999999999,0.49,0.518,4.0
410,pos hp,enrollment,--,0.0,0.0,1.0,POSITIVE,0.667,0.391,0.698,4.0
411,pos hp,ensure,--,0.3818,0.0,1.0,POSITIVE,0.737,0.406,0.759,4.0
412,pos hp,enterprise,--,0.0,0.0,1.0,POSITIVE,0.76,0.392,0.754,4.0
413,pos hp,entirety,--,0.0,0.0,1.0,POSITIVE,0.8540000000000001,0.46,0.804,4.0
414,pos hp,entity,--,0.0,0.0,1.0,POSITIVE,0.542,0.402,0.67,4.0
415,pos hp,entree,--,0.0,0.0,1.0,POSITIVE,0.615,0.47700000000000004,0.624,4.0
416,pos hp,enumeration,--,0.0,0.0,1.0,POSITIVE,0.5479999999999999,0.327,0.534,4.0
417,pos hp,envoy,--,0.0,0.0,1.0,POSITIVE,0.531,0.375,0.586,4.0
418,pos hp,epistle,--,0.0,0.0,1.0,POSITIVE,0.604,0.41700000000000004,0.535,4.0
419,pos hp,epithet,--,0.0,0.0,1.0,POSITIVE,0.53,0.39399999999999996,0.524,4.0
420,pos hp,epoch,--,0.0,0.0,1.0,POSITIVE,0.5529999999999999,0.34299999999999997,0.797,4.0
421,pos hp,equalize,--,0.0,0.0,1.0,POSITIVE,0.738,0.281,0.574,4.0
422,pos hp,equalizer,--,0.0,0.0,1.0,POSITIVE,0.604,0.451,0.586,4.0
423,pos hp,equate,--,0.0,0.0,1.0,POSITIVE,0.7240000000000001,0.382,0.624,4.0
424,pos hp,equatorial,--,0.0,0.0,1.0,POSITIVE,0.55,0.271,0.593,4.0
425,pos hp,equilibration,--,0.0,0.0,1.0,POSITIVE,0.7240000000000001,0.317,0.593,4.0
426,pos hp,equitable,--,0.0,0.0,2.0,POSITIVE,0.7140000000000001,0.28600000000000003,0.75,4.0
427,pos hp,equivalence,--,0.0,0.0,1.0,POSITIVE,0.6629999999999999,0.25,0.5820000000000001,4.0
428,pos hp,especial,--,0.0,0.0,1.0,POSITIVE,0.8270000000000001,0.419,0.794,4.0
429,pos hp,essentially,--,0.0,0.3,1.0,POSITIVE,0.75,0.373,0.802,4.0
430,pos hp,esteemed,--,0.4404,0.0,2.0,POSITIVE,0.6940000000000001,0.418,0.531,4.0
431,pos hp,etching,--,0.0,0.0,1.0,POSITIVE,0.5670000000000001,0.491,0.575,4.0
432,pos hp,ethereal,--,0.0,0.0,2.0,POSITIVE,0.52,0.419,0.518,4.0
433,pos hp,ethnic,--,0.0,0.0,2.0,POSITIVE,0.583,0.373,0.555,4.0
434,pos hp,ethnography,--,0.0,0.0,1.0,POSITIVE,0.5710000000000001,0.373,0.5489999999999999,4.0
435,pos hp,etiology,--,0.0,0.0,1.0,POSITIVE,0.5,0.385,0.639,4.0
436,pos hp,etymology,--,0.0,0.0,1.0,POSITIVE,0.531,0.37,0.529,4.0
437,pos hp,evangelical,--,0.0,0.0,1.0,POSITIVE,0.602,0.389,0.602,4.0
438,pos hp,evangelist,--,0.0,0.0,1.0,POSITIVE,0.5820000000000001,0.46399999999999997,0.7020000000000001,4.0
439,pos hp,evangelistic,--,0.0,0.0,1.0,POSITIVE,0.66,0.375,0.612,4.0
440,pos hp,exec,--,0.0,0.0,1.0,POSITIVE,0.64,0.35200000000000004,0.769,4.0
441,pos hp,expanded,--,0.0,0.0,1.0,POSITIVE,0.76,0.406,0.6890000000000001,4.0
442,pos hp,expediency,--,0.0,0.0,1.0,POSITIVE,0.604,0.44299999999999995,0.703,4.0
443,pos hp,explanatory,--,0.0,0.0,1.0,POSITIVE,0.573,0.433,0.688,4.0
444,pos hp,explication,--,0.0,0.0,1.0,POSITIVE,0.51,0.445,0.602,4.0
445,pos hp,extant,--,0.0,0.0,1.0,POSITIVE,0.6459999999999999,0.39,0.523,4.0
446,pos hp,exterior,--,0.0,0.0,1.0,POSITIVE,0.542,0.4,0.627,4.0
447,pos hp,extinguisher,--,0.0,0.0,1.0,POSITIVE,0.7070000000000001,0.379,0.5429999999999999,4.0
448,pos hp,extract,--,0.0,0.0,1.0,POSITIVE,0.565,0.402,0.519,4.0
449,pos hp,eyeful,--,0.0,0.0,1.0,POSITIVE,0.802,0.5,0.6759999999999999,4.0
450,pos hp,facade,--,0.0,0.0,1.0,POSITIVE,0.52,0.33299999999999996,0.518,4.0
451,pos hp,factual,--,0.0,0.0,1.0,POSITIVE,0.6559999999999999,0.44,0.545,4.0
452,pos hp,faculties,--,0.0,0.0,1.0,POSITIVE,0.643,0.431,0.76,4.0
453,pos hp,familiarize,--,0.0,0.0,1.0,POSITIVE,0.76,0.365,0.654,4.0
454,pos hp,farmland,--,0.0,0.0,1.0,POSITIVE,0.7290000000000001,0.363,0.509,4.0
455,pos hp,fastening,--,0.0,0.0,1.0,POSITIVE,0.594,0.473,0.5539999999999999,4.0
456,pos hp,fated,--,0.0,0.0,1.0,POSITIVE,0.5820000000000001,0.47200000000000003,0.6920000000000001,4.0
457,pos hp,fatherland,--,0.0,0.0,1.0,POSITIVE,0.7290000000000001,0.469,0.778,4.0
458,pos hp,fatherly,--,0.0,0.0,1.0,POSITIVE,0.865,0.363,0.7120000000000001,4.0
459,pos hp,feasibility,--,0.0,0.0,1.0,POSITIVE,0.653,0.49,0.741,4.0
460,pos hp,feasible,--,0.0,0.0,2.0,POSITIVE,0.6940000000000001,0.38799999999999996,0.611,4.0
461,pos hp,federation,--,0.0,0.0,1.0,POSITIVE,0.633,0.354,0.763,4.0
462,pos hp,feeder,--,0.0,0.0,1.0,POSITIVE,0.604,0.452,0.713,4.0
463,pos hp,ferryboat,--,0.0,0.0,1.0,POSITIVE,0.594,0.452,0.5529999999999999,4.0
464,pos hp,filigree,--,0.0,0.0,1.0,POSITIVE,0.5760000000000001,0.408,0.514,4.0
465,pos hp,finality,--,0.0,0.0,1.0,POSITIVE,0.615,0.368,0.627,4.0
466,pos hp,financier,--,0.0,0.0,1.0,POSITIVE,0.602,0.5,0.778,4.0
467,pos hp,firmament,--,0.0,0.0,1.0,POSITIVE,0.75,0.40700000000000003,0.66,4.0
468,pos hp,fisherman,--,0.0,0.0,1.0,POSITIVE,0.6559999999999999,0.461,0.546,4.0
469,pos hp,fishing boat,--,0.0,0.0,1.0,POSITIVE,0.521,0.40299999999999997,0.627,4.0
470,pos hp,fixable,--,0.0,0.0,0.0,POSITIVE,0.7240000000000001,0.47,0.645,4.0
471,pos hp,fixation,--,0.0,0.0,1.0,POSITIVE,0.562,0.45899999999999996,0.655,4.0
472,pos hp,fixer,--,0.0,0.0,1.0,POSITIVE,0.633,0.375,0.606,4.0
473,pos hp,flair,--,0.0,0.0,1.0,POSITIVE,0.775,0.47100000000000003,0.6759999999999999,4.0
474,pos hp,flint,--,0.0,0.0,1.0,POSITIVE,0.521,0.439,0.536,4.0
475,pos hp,flora,--,0.0,0.0,1.0,POSITIVE,0.833,0.324,0.5670000000000001,4.0
476,pos hp,fluid,--,0.0,0.1,2.0,POSITIVE,0.6729999999999999,0.40700000000000003,0.589,4.0
477,pos hp,fluorescence,--,0.0,0.0,1.0,POSITIVE,0.667,0.49,0.5,4.0
478,pos hp,fluvial,--,0.0,0.0,1.0,POSITIVE,0.5710000000000001,0.363,0.588,4.0
479,pos hp,foothold,--,0.0,0.0,1.0,POSITIVE,0.6729999999999999,0.336,0.5820000000000001,4.0
480,pos hp,foreground,--,0.0,0.0,1.0,POSITIVE,0.708,0.491,0.59,4.0
481,pos hp,forevermore,--,0.0,0.0,1.0,POSITIVE,0.843,0.425,0.614,4.0
482,pos hp,foreword,--,0.0,0.0,1.0,POSITIVE,0.59,0.314,0.551,4.0
483,pos hp,formalism,--,0.0,0.0,1.0,POSITIVE,0.838,0.289,0.6890000000000001,4.0
484,pos hp,formed,--,0.0,0.0,1.0,POSITIVE,0.6559999999999999,0.272,0.696,4.0
485,pos hp,formulate,--,0.0,0.0,1.0,POSITIVE,0.851,0.456,0.6729999999999999,4.0
486,pos hp,forthright,--,0.0,0.0,1.0,POSITIVE,0.6629999999999999,0.41100000000000003,0.546,4.0
487,pos hp,fortuitous,--,0.0,0.0,1.0,POSITIVE,0.625,0.469,0.546,4.0
488,pos hp,founder,--,0.0,0.0,1.0,POSITIVE,0.76,0.465,0.8909999999999999,4.0
489,pos hp,founding,--,0.0,0.0,1.0,POSITIVE,0.698,0.40399999999999997,0.898,4.0
490,pos hp,foundry,--,0.0,0.0,1.0,POSITIVE,0.531,0.491,0.594,4.0
491,pos hp,fourfold,--,0.0,0.0,1.0,POSITIVE,0.53,0.408,0.51,4.0
492,pos hp,fragrance,--,0.0,0.0,2.0,POSITIVE,0.847,0.35700000000000004,0.667,4.0
493,pos hp,freshen,--,0.0,0.0,1.0,POSITIVE,0.8059999999999999,0.363,0.5660000000000001,4.0
494,pos hp,freshness,--,0.0,0.0,2.0,POSITIVE,0.917,0.33299999999999996,0.585,4.0
495,pos hp,friar,--,0.0,0.0,1.0,POSITIVE,0.51,0.26,0.531,4.0
496,pos hp,fronting,--,0.0,0.0,1.0,POSITIVE,0.5,0.48,0.509,4.0
497,pos hp,fundamentally,--,0.0,0.0,1.0,POSITIVE,0.653,0.441,0.759,4.0
498,pos hp,funding,--,0.0,0.0,1.0,POSITIVE,0.7290000000000001,0.48,0.8270000000000001,4.0
499,pos hp,furtherance,--,0.0,0.0,1.0,POSITIVE,0.698,0.441,0.727,4.0
500,pos hp,gait,--,0.0,0.0,1.0,POSITIVE,0.51,0.39799999999999996,0.505,4.0
501,pos hp,gala,--,0.0,0.0,1.0,POSITIVE,0.755,0.44299999999999995,0.679,4.0
502,pos hp,gasket,--,0.0,0.0,1.0,POSITIVE,0.541,0.36700000000000005,0.585,4.0
503,pos hp,gatekeeper,--,0.0,0.0,1.0,POSITIVE,0.51,0.49,0.598,4.0
504,pos hp,gatherer,--,0.0,0.0,1.0,POSITIVE,0.51,0.425,0.579,4.0
505,pos hp,generality,--,0.0,0.0,1.0,POSITIVE,0.604,0.36,0.5,4.0
506,pos hp,generalization,--,0.0,0.0,1.0,POSITIVE,0.542,0.45899999999999996,0.7040000000000001,4.0
507,pos hp,genetic,--,0.0,0.0,1.0,POSITIVE,0.562,0.28800000000000003,0.726,4.0
508,pos hp,genome,--,0.0,0.0,1.0,POSITIVE,0.507,0.366,0.509,4.0
509,pos hp,gentile,--,0.0,0.0,1.0,POSITIVE,0.833,0.25,0.527,4.0
510,pos hp,gentlemanly,--,0.0,0.0,2.0,POSITIVE,0.9179999999999999,0.451,0.72,4.0
511,pos hp,genus,--,0.0,0.0,1.0,POSITIVE,0.5820000000000001,0.349,0.561,4.0
512,pos hp,geographical,--,0.0,0.0,1.0,POSITIVE,0.5,0.317,0.637,4.0
513,pos hp,geological,--,0.0,0.0,1.0,POSITIVE,0.667,0.324,0.596,4.0
514,pos hp,geologist,--,0.0,0.0,1.0,POSITIVE,0.594,0.431,0.625,4.0
515,pos hp,germinate,--,0.0,0.0,1.0,POSITIVE,0.604,0.47200000000000003,0.625,4.0
516,pos hp,glacier,--,0.0,0.0,1.0,POSITIVE,0.573,0.396,0.5539999999999999,4.0
517,pos hp,godmother,--,0.0,0.0,1.0,POSITIVE,0.733,0.311,0.53,4.0
518,pos hp,golfer,--,0.0,0.0,1.0,POSITIVE,0.602,0.402,0.578,4.0
519,pos hp,goodie,--,0.0,0.0,2.0,POSITIVE,0.8540000000000001,0.327,0.6,4.0
520,pos hp,goody,--,0.0,0.0,1.0,POSITIVE,0.7859999999999999,0.337,0.57,4.0
521,pos hp,gourmet,--,0.0,0.0,1.0,POSITIVE,0.9109999999999999,0.387,0.562,4.0
522,pos hp,grandson,--,0.0,0.0,1.0,POSITIVE,0.778,0.33299999999999996,0.5,4.0
523,pos hp,grantee,--,0.0,0.0,1.0,POSITIVE,0.865,0.47700000000000004,0.708,4.0
524,pos hp,grantor,--,0.0,0.0,1.0,POSITIVE,0.542,0.5,0.7170000000000001,4.0
525,pos hp,great aunt,--,0.6249,0.75,2.0,POSITIVE,0.8959999999999999,0.419,0.589,4.0
526,pos hp,great grandfather,--,0.6249,0.75,2.0,POSITIVE,0.7290000000000001,0.24100000000000002,0.569,4.0
527,pos hp,great grandmother,--,0.6249,0.75,2.0,POSITIVE,0.802,0.23600000000000002,0.5489999999999999,4.0
528,pos hp,great grandpa,--,0.6249,0.75,2.0,POSITIVE,0.857,0.28,0.602,4.0
529,pos hp,great uncle,--,0.6249,0.75,2.0,POSITIVE,0.7290000000000001,0.39799999999999996,0.621,4.0
530,pos hp,grindstone,--,0.0,0.0,1.0,POSITIVE,0.541,0.45299999999999996,0.526,4.0
531,pos hp,gringo,--,0.0,0.0,1.0,POSITIVE,0.54,0.452,0.51,4.0
532,pos hp,grownup,--,0.0,0.0,1.0,POSITIVE,0.735,0.4,0.6829999999999999,4.0
533,pos hp,guaranty,--,0.0,0.0,1.0,POSITIVE,0.6459999999999999,0.337,0.818,4.0
534,pos hp,guardhouse,--,0.0,0.0,1.0,POSITIVE,0.51,0.435,0.77,4.0
535,pos hp,guild,--,0.0,0.0,1.0,POSITIVE,0.58,0.45899999999999996,0.7290000000000001,4.0
536,pos hp,gyroscope,--,0.0,0.0,1.0,POSITIVE,0.5,0.39,0.51,4.0
